date,h,model_fun,point_forecast
2020-01-01,6,arima_fun,100.59008098375871
2020-01-01,6,arima101_101_fun,100.95796810320446
2020-01-01,6,ets_fun,100.71567032188419
2020-01-01,6,tbats_fun,101.0619208318067
2019-08-01,1,arima_fun,100.15211139150348
2019-08-01,1,arima101_101_fun,99.91843668789363
2019-08-01,1,ets_fun,99.63433747892496
2019-08-01,1,tbats_fun,99.92741009664392
2019-09-01,2,arima_fun,100.33085455132628
2019-09-01,2,arima101_101_fun,100.20589207916747
2019-09-01,2,ets_fun,99.85021779073323
2019-09-01,2,tbats_fun,100.16312637845935
2019-10-01,3,arima_fun,100.45673277158184
2019-10-01,3,arima101_101_fun,100.41416582905116
2019-10-01,3,ets_fun,100.02003055404099
2019-10-01,3,tbats_fun,100.48688401408515
2019-11-01,4,arima_fun,100.47748906817004
2019-11-01,4,arima101_101_fun,100.49506263512538
2019-11-01,4,ets_fun,100.12386329565946
2019-11-01,4,tbats_fun,100.44360403901089
2019-12-01,5,arima_fun,100.58816196411152
2019-12-01,5,arima101_101_fun,100.71971029151864
2019-12-01,5,ets_fun,100.41047266682655
2019-12-01,5,tbats_fun,100.78725567482358
