date,h,model_fun,point_forecast
2020-04-01,6,arima_fun,98.30611978082095
2020-04-01,6,arima101_010_fun,100.19999999999487
2020-04-01,6,ets_fun,97.09798650831664
2020-04-01,6,tbats_fun,95.59845465284398
2019-11-01,1,arima_fun,100.77037986190739
2019-11-01,1,arima101_010_fun,99.90635694032798
2019-11-01,1,ets_fun,101.27866538609243
2019-11-01,1,tbats_fun,102.2566193900476
2019-12-01,2,arima_fun,107.506786903281
2019-12-01,2,arima101_010_fun,106.99908058990286
2019-12-01,2,ets_fun,108.72876428199905
2019-12-01,2,tbats_fun,107.56849550809149
2020-01-01,3,arima_fun,78.01782706511915
2020-01-01,3,arima101_010_fun,78.50000794790564
2020-01-01,3,ets_fun,77.43202434463961
2020-01-01,3,tbats_fun,78.5274530023856
2020-02-01,4,arima_fun,99.32443665252977
2020-02-01,4,arima101_010_fun,100.39999993129378
2020-02-01,4,ets_fun,99.77107779599008
2020-02-01,4,tbats_fun,98.530600292751
2020-03-01,5,arima_fun,111.59915987654458
2020-03-01,5,arima101_010_fun,110.30000000059394
2020-03-01,5,ets_fun,111.79344478462863
2020-03-01,5,tbats_fun,113.17793239497848
