date,h,model_fun,point_forecast
2020-12-01,6,arima_fun,100.40801320383896
2020-12-01,6,arima101_101_fun,100.67169388792533
2020-12-01,6,ets_fun,100.61772974844014
2020-12-01,6,tbats_fun,100.59137960321387
2020-07-01,1,arima_fun,100.20818632487614
2020-07-01,1,arima101_101_fun,100.38407202526172
2020-07-01,1,ets_fun,100.26554372857352
2020-07-01,1,tbats_fun,100.14309479212373
2020-08-01,2,arima_fun,100.04225912538728
2020-08-01,2,arima101_101_fun,100.02776844329422
2020-08-01,2,ets_fun,99.73288955871777
2020-08-01,2,tbats_fun,99.83358144678864
2020-09-01,3,arima_fun,100.10256602040677
2020-09-01,3,arima101_101_fun,100.22895487666646
2020-09-01,3,ets_fun,99.95140345364338
2020-09-01,3,tbats_fun,99.93894219163886
2020-10-01,4,arima_fun,100.2173946992717
2020-10-01,4,arima101_101_fun,100.41585345102216
2020-10-01,4,ets_fun,100.13724405652938
2020-10-01,4,tbats_fun,100.3050513013608
2020-11-01,5,arima_fun,100.29196376476195
2020-11-01,5,arima101_101_fun,100.48813756103851
2020-11-01,5,ets_fun,100.28105661196568
2020-11-01,5,tbats_fun,100.27939367905499
