date,h,model_fun,point_forecast
2020-04-01,6,arima_fun,100.19467692847108
2020-04-01,6,arima101_101_fun,100.43619949765773
2020-04-01,6,ets_fun,100.1233739460867
2020-04-01,6,tbats_fun,100.26963631386653
2019-11-01,1,arima_fun,100.23873720218977
2019-11-01,1,arima101_101_fun,100.31622648763948
2019-11-01,1,ets_fun,100.20593953686064
2019-11-01,1,tbats_fun,100.24505148092851
2019-12-01,2,arima_fun,100.37240807459617
2019-12-01,2,arima101_101_fun,100.60383898880954
2019-12-01,2,ets_fun,100.4937166969436
2019-12-01,2,tbats_fun,100.62692287334033
2020-01-01,3,arima_fun,100.34428165534369
2020-01-01,3,arima101_101_fun,100.8849087869117
2020-01-01,3,ets_fun,100.78376786828406
2020-01-01,3,tbats_fun,100.82064881057873
2020-02-01,4,arima_fun,100.16802375124755
2020-02-01,4,arima101_101_fun,100.57081540586913
2020-02-01,4,ets_fun,100.3485781472202
2020-02-01,4,tbats_fun,100.4531597317421
2020-03-01,5,arima_fun,100.1666274425334
2020-03-01,5,arima101_101_fun,100.49300363902012
2020-03-01,5,ets_fun,100.21820976048954
2020-03-01,5,tbats_fun,100.24673112149469
