date,h,model_fun,point_forecast
2019-04-01,3,arima_fun,0.012428978726486135
2019-04-01,3,arima11_fun,0.01896390710895636
2019-04-01,3,ets_fun,0.015403193865487587
2019-04-01,3,tbats_fun,0.011297018751563066
2018-10-01,1,arima_fun,0.014339854931497026
2018-10-01,1,arima11_fun,0.014484729349468482
2018-10-01,1,ets_fun,0.015403193865487587
2018-10-01,1,tbats_fun,0.013759803318063518
2019-01-01,2,arima_fun,0.013350271603397208
2019-01-01,2,arima11_fun,0.018561634797309948
2019-01-01,2,ets_fun,0.015403193865487587
2019-01-01,2,tbats_fun,0.01242821708509894
