date,h,model_fun,point_forecast
2019-07-01,6,arima_fun,100.33521725841379
2019-07-01,6,arima11_fun,100.56950185146701
2019-07-01,6,ets_fun,100.72051692937927
2019-07-01,6,tbats_fun,100.36556756913332
2019-02-01,1,arima_fun,100.76741620125026
2019-02-01,1,arima11_fun,100.66798829648634
2019-02-01,1,ets_fun,100.5720934623267
2019-02-01,1,tbats_fun,100.59582554754853
2019-03-01,2,arima_fun,100.59838736382405
2019-03-01,2,arima11_fun,100.5682199466545
2019-03-01,2,ets_fun,100.50752702093808
2019-03-01,2,tbats_fun,100.37899641419284
2019-04-01,3,arima_fun,100.54290457997276
2019-04-01,3,arima11_fun,100.49847491252734
2019-04-01,3,ets_fun,100.4849936584929
2019-04-01,3,tbats_fun,100.37365098066991
2019-05-01,4,arima_fun,100.47856093950315
2019-05-01,4,arima11_fun,100.51983867302913
2019-05-01,4,ets_fun,100.56788511485989
2019-05-01,4,tbats_fun,100.28243062470014
2019-06-01,5,arima_fun,100.53430878627307
2019-06-01,5,arima11_fun,100.52204140340896
2019-06-01,5,ets_fun,100.62163358322755
2019-06-01,5,tbats_fun,100.42689706443818
