date,h,model_fun,point_forecast
2019-10-01,4,arima_fun,0.019562029305096103
2019-10-01,4,arima101_101_fun,0.02562199862938112
2019-10-01,4,ets_fun,0.026798457692570575
2019-10-01,4,tbats_fun,0.015328377334363135
2019-01-01,1,arima_fun,0.02522518190499037
2019-01-01,1,arima101_101_fun,0.02743731911598181
2019-01-01,1,ets_fun,0.026798457692570575
2019-01-01,1,tbats_fun,0.02257748934772175
2019-04-01,2,arima_fun,0.023175414276889617
2019-04-01,2,arima101_101_fun,0.027162493430522527
2019-04-01,2,ets_fun,0.026798457692570575
2019-04-01,2,tbats_fun,0.01965634113437461
2019-07-01,3,arima_fun,0.021292208275382273
2019-07-01,3,arima101_101_fun,0.025012261286711066
2019-07-01,3,ets_fun,0.026798457692570575
2019-07-01,3,tbats_fun,0.017272971895612412
