date,h,model_fun,point_forecast
2019-09-01,6,arima_fun,102.82308583087048
2019-09-01,6,arima101_010_fun,102.50000403084086
2019-09-01,6,ets_fun,102.99053849844718
2019-09-01,6,tbats_fun,103.13720827261008
2019-04-01,1,arima_fun,97.50735800577795
2019-04-01,1,arima101_010_fun,98.09562845066363
2019-04-01,1,ets_fun,96.38155371806482
2019-04-01,1,tbats_fun,96.82894678679412
2019-05-01,2,arima_fun,100.90633695386369
2019-05-01,2,arima101_010_fun,101.59619580270012
2019-05-01,2,ets_fun,99.68363320031865
2019-05-01,2,tbats_fun,99.91732778267962
2019-06-01,3,arima_fun,100.91250398511816
2019-06-01,3,arima101_010_fun,99.80773955525396
2019-06-01,3,ets_fun,101.83138802986227
2019-06-01,3,tbats_fun,101.6399870857546
2019-07-01,4,arima_fun,99.53383588566305
2019-07-01,4,arima101_010_fun,99.70062269572942
2019-07-01,4,ets_fun,100.12617639200582
2019-07-01,4,tbats_fun,100.4494304030876
2019-08-01,5,arima_fun,102.50360165112592
2019-08-01,5,arima101_010_fun,102.7000500997743
2019-08-01,5,ets_fun,101.16224999012428
2019-08-01,5,tbats_fun,101.22235663958153
