date,m2sa,access_date
2006-04-01,6155.20991664593,2019-03-08
2006-05-01,6348.82038179627,2019-03-08
2006-06-01,6632.75607603228,2019-03-08
2006-07-01,6893.6372823303,2019-03-08
2006-08-01,7188.98115320745,2019-03-08
2006-09-01,7446.1256311406,2019-03-08
2006-10-01,7744.5006830464,2019-03-08
2006-11-01,7962.79551836308,2019-03-08
2006-12-01,8182.54979606447,2019-03-08
2007-01-01,8516.27854324459,2019-03-08
2007-02-01,8735.09309711577,2019-03-08
2007-03-01,8970.44870312853,2019-03-08
2007-04-01,9376.8101361655,2019-03-08
2007-05-01,9985.20414912457,2019-03-08
2007-06-01,10613.8807356648,2019-03-08
2007-07-01,10608.1058310278,2019-03-08
2007-08-01,10896.2128492653,2019-03-08
2007-09-01,11184.0210495623,2019-03-08
2007-10-01,11506.974521587,2019-03-08
2007-11-01,11707.7940809711,2019-03-08
2007-12-01,12064.4211851489,2019-03-08
2008-01-01,12213.5936487727,2019-03-08
2008-02-01,12559.3302175647,2019-03-08
2008-03-01,12764.0652860419,2019-03-08
2008-04-01,12950.3676451621,2019-03-08
2008-05-01,12962.0293552365,2019-03-08
2008-06-01,13233.3918884348,2019-03-08
2008-07-01,13603.5534136239,2019-03-08
2008-08-01,13879.7859834272,2019-03-08
2008-09-01,14286.0936531067,2019-03-08
2008-10-01,14134.3326670449,2019-03-08
2008-11-01,13558.4721802345,2019-03-08
2008-12-01,13169.5666777272,2019-03-08
2009-01-01,12311.9184793539,2019-03-08
2009-02-01,11438.9049573936,2019-03-08
2009-03-01,11515.5118865749,2019-03-08
2009-04-01,11547.6245124637,2019-03-08
2009-05-01,11838.4295110898,2019-03-08
2009-06-01,12272.1113099503,2019-03-08
2009-07-01,12469.0740618666,2019-03-08
2009-08-01,12670.6228984974,2019-03-08
2009-09-01,12896.8813273086,2019-03-08
2009-10-01,13222.5388068742,2019-03-08
2009-11-01,13770.4686055933,2019-03-08
2009-12-01,14058.8863747708,2019-03-08
2010-01-01,14478.2981082666,2019-03-08
2010-02-01,14876.1772807222,2019-03-08
2010-03-01,15248.5527571862,2019-03-08
2010-04-01,15572.9439540374,2019-03-08
2010-05-01,16076.2715314569,2019-03-08
2010-06-01,16420.1234639553,2019-03-08
2010-07-01,16705.4431112668,2019-03-08
2010-08-01,17143.1533007814,2019-03-08
2010-09-01,17597.6044074316,2019-03-08
2010-10-01,17900.2683017307,2019-03-08
2010-11-01,18375.9916194947,2019-03-08
2010-12-01,18715.660882082,2019-03-08
2011-01-01,18968.0076735597,2019-03-08
2011-02-01,19229.9713077257,2019-03-08
2011-03-01,19494.2586045526,2019-03-08
2011-04-01,19690.9430050853,2019-03-08
2011-05-01,19964.6325064374,2019-03-08
2011-06-01,20135.9182453388,2019-03-08
2011-07-01,20540.7055755323,2019-03-08
2011-08-01,20922.2384621117,2019-03-08
2011-09-01,21264.0945212231,2019-03-08
2011-10-01,21774.2262973205,2019-03-08
2011-11-01,21997.0409912835,2019-03-08
2011-12-01,22448.5804066898,2019-03-08
2012-01-01,22941.7182475686,2019-03-08
2012-02-01,23234.4546881419,2019-03-08
2012-03-01,23444.0201302535,2019-03-08
2012-04-01,23623.2413615187,2019-03-08
2012-05-01,23831.4902423228,2019-03-08
2012-06-01,24032.574793305,2019-03-08
2012-07-01,24308.4017419667,2019-03-08
2012-08-01,24399.3682229256,2019-03-08
2012-09-01,24509.5655710454,2019-03-08
2012-10-01,24792.0558997497,2019-03-08
2012-11-01,25169.2765216115,2019-03-08
2012-12-01,25310.2911192881,2019-03-08
2013-01-01,25760.8531040133,2019-03-08
2013-02-01,26221.4375932308,2019-03-08
2013-03-01,26634.7577963968,2019-03-08
2013-04-01,27063.2494613548,2019-03-08
2013-05-01,27253.30787306,2019-03-08
2013-06-01,27594.4950249948,2019-03-08
2013-07-01,28089.7025979204,2019-03-08
2013-08-01,28535.3295193688,2019-03-08
2013-09-01,28732.5797268507,2019-03-08
2013-10-01,28771.6207986358,2019-03-08
2013-11-01,29094.2743555231,2019-03-08
2013-12-01,29510.7816566873,2019-03-08
2014-01-01,29579.0640749678,2019-03-08
2014-02-01,29740.6870019366,2019-03-08
2014-03-01,30019.2530447652,2019-03-08
2014-04-01,29389.4251316958,2019-03-08
2014-05-01,29743.627673491,2019-03-08
2014-06-01,29866.4279133945,2019-03-08
2014-07-01,29970.5486964775,2019-03-08
2014-08-01,30261.8604226608,2019-03-08
2014-09-01,30559.6736805501,2019-03-08
2014-10-01,30750.5652344295,2019-03-08
2014-11-01,30658.7427035579,2019-03-08
2014-12-01,30776.1462674113,2019-03-08
2015-01-01,30692.2520531306,2019-03-08
2015-02-01,30885.162585176,2019-03-08
2015-03-01,31030.0082329126,2019-03-08
2015-04-01,30871.6117741062,2019-03-08
2015-05-01,31484.758382295,2019-03-08
2015-06-01,31691.3170888969,2019-03-08
2015-07-01,31775.5863414289,2019-03-08
2015-08-01,32107.7035798883,2019-03-08
2015-09-01,32508.6294464761,2019-03-08
2015-10-01,32470.6668050993,2019-03-08
2015-11-01,32943.2929559925,2019-03-08
2015-12-01,33332.5624295986,2019-03-08
2016-01-01,34169.548907986,2019-03-08
2016-02-01,33842.8083172804,2019-03-08
2016-03-01,34122.9575669734,2019-03-08
2016-04-01,34563.3514657961,2019-03-08
2016-05-01,34867.228936388,2019-03-08
2016-06-01,35466.8742419086,2019-03-08
2016-07-01,35655.419687399,2019-03-08
2016-08-01,36090.9410596792,2019-03-08
2016-09-01,36323.8993556023,2019-03-08
2016-10-01,36622.1553120722,2019-03-08
2016-11-01,36887.6921538763,2019-03-08
2016-12-01,37052.5259873575,2019-03-08
2017-01-01,37300.8720327515,2019-03-08
2017-02-01,37916.5331879717,2019-03-08
2017-03-01,38302.1837413064,2019-03-08
2017-04-01,38460.6556132587,2019-03-08
2017-05-01,38408.0565345735,2019-03-08
2017-06-01,39009.5083955096,2019-03-08
2017-07-01,39358.159280516,2019-03-08
2017-08-01,39366.8513587641,2019-03-08
2017-09-01,39590.484891092,2019-03-08
2017-10-01,40087.8276659595,2019-03-08
2017-11-01,40548.8481685081,2019-03-08
2017-12-01,40776.105220151,2019-03-08
2018-01-01,41190.9741665723,2019-03-08
2018-02-01,41511.796837482,2019-03-08
2018-03-01,41879.5618157593,2019-03-08
2018-04-01,42303.6188129991,2019-03-08
2018-05-01,42852.0620863383,2019-03-08
2018-06-01,43023.4676749381,2019-03-08
2018-07-01,43783.1323016102,2019-03-08
2018-08-01,44029.625078274,2019-03-08
2018-09-01,44573.1973410603,2019-03-08
2018-10-01,44833.0317850726,2019-03-08
2018-11-01,45175.3749410255,2019-03-08
2018-12-01,45618.0490294584,2019-03-08
2019-01-01,45698.1502446948,2019-03-08
2019-02-01,45648.3765284121,2019-03-08
