date,h,model_fun,point_forecast
2020-10-01,6,arima_fun,106.47801439815248
2020-10-01,6,arima101_010_fun,106.20026430714834
2020-10-01,6,ets_fun,105.65718633704427
2020-10-01,6,tbats_fun,104.04718294338356
2020-05-01,1,arima_fun,101.92436414845389
2020-05-01,1,arima101_010_fun,100.81884228188513
2020-05-01,1,ets_fun,99.84772628753498
2020-05-01,1,tbats_fun,102.65625460674056
2020-06-01,2,arima_fun,100.11459030423596
2020-06-01,2,arima101_010_fun,102.70258679448854
2020-06-01,2,ets_fun,101.642110674135
2020-06-01,2,tbats_fun,99.25306091248629
2020-07-01,3,arima_fun,102.09967258607693
2020-07-01,3,arima101_010_fun,101.9761089152603
2020-07-01,3,ets_fun,100.89709864270198
2020-07-01,3,tbats_fun,102.71120311390902
2020-08-01,4,arima_fun,101.83455025546269
2020-08-01,4,arima101_010_fun,102.11152550573476
2020-08-01,4,ets_fun,101.88726515279821
2020-08-01,4,tbats_fun,100.19188646983055
2020-09-01,5,arima_fun,100.50433969960616
2020-09-01,5,arima101_010_fun,100.80174535771516
2020-09-01,5,ets_fun,100.51658746609222
2020-09-01,5,tbats_fun,102.07460044002255
