date,h,model_fun,point_forecast
2021-01-01,4,arima_fun,0.011612342074429795
2021-01-01,4,arima101_101_fun,0.01742771959344584
2021-01-01,4,ets_fun,0.016397674294691484
2021-01-01,4,tbats_fun,0.011905861981395436
2020-04-01,1,arima_fun,0.014995134164157245
2020-04-01,1,arima101_101_fun,0.013713464846455688
2020-04-01,1,ets_fun,0.016397674294691484
2020-04-01,1,tbats_fun,0.014880480174730135
2020-07-01,2,arima_fun,0.013770197761791742
2020-07-01,2,arima101_101_fun,0.012583711290566992
2020-07-01,2,ets_fun,0.016397674294691484
2020-07-01,2,tbats_fun,0.013661374738275976
2020-10-01,3,arima_fun,0.012645325098330737
2020-10-01,3,arima101_101_fun,0.012995152877665856
2020-10-01,3,ets_fun,0.016397674294691484
2020-10-01,3,tbats_fun,0.012686090032040938
