date,h,model_fun,point_forecast
2021-03-01,6,arima_fun,100.19173234954938
2021-03-01,6,arima101_101_fun,100.46858148722416
2021-03-01,6,ets_fun,100.3124878901562
2021-03-01,6,tbats_fun,100.38948003884242
2020-10-01,1,arima_fun,100.05222744572573
2020-10-01,1,arima101_101_fun,100.14397476265165
2020-10-01,1,ets_fun,100.08504966099304
2020-10-01,1,tbats_fun,100.26755982007377
2020-11-01,2,arima_fun,100.17862866107872
2020-11-01,2,arima101_101_fun,100.3113674504208
2020-11-01,2,ets_fun,100.21056362212272
2020-11-01,2,tbats_fun,100.3061755869187
2020-12-01,3,arima_fun,100.31698067372383
2020-12-01,3,arima101_101_fun,100.54660683375093
2020-12-01,3,ets_fun,100.48919041350977
2020-12-01,3,tbats_fun,100.63855902908858
2021-01-01,4,arima_fun,100.37068693064933
2021-01-01,4,arima101_101_fun,100.74942977067616
2021-01-01,4,ets_fun,100.73980746042824
2021-01-01,4,tbats_fun,100.86491443449634
2021-02-01,5,arima_fun,100.17830809452114
2021-02-01,5,arima101_101_fun,100.49544011765609
2021-02-01,5,ets_fun,100.37800850428555
2021-02-01,5,tbats_fun,100.54651045929972
