date,h,model_fun,point_forecast
2021-04-01,6,arima_fun,46.45935756138024
2021-04-01,6,arima101_010_fun,69.99999999900322
2021-04-01,6,ets_fun,33.14521291522943
2021-04-01,6,tbats_fun,31.97580462741014
2020-11-01,1,arima_fun,22.315249032476608
2020-11-01,1,arima101_010_fun,46.142971802978394
2020-11-01,1,ets_fun,37.95599190853357
2020-11-01,1,tbats_fun,28.134509576189497
2020-12-01,2,arima_fun,51.390758899006606
2020-12-01,2,arima101_010_fun,26.784422581866032
2020-12-01,2,ets_fun,54.2748969940112
2020-12-01,2,tbats_fun,36.72442406751757
2021-01-01,3,arima_fun,57.05412805463657
2021-01-01,3,arima101_010_fun,31.00177767177961
2021-01-01,3,ets_fun,64.40792791417437
2021-01-01,3,tbats_fun,37.029754312152804
2021-02-01,4,arima_fun,39.432641078077985
2021-02-01,4,arima101_010_fun,23.99998534115037
2021-02-01,4,ets_fun,46.73392863260508
2021-02-01,4,tbats_fun,36.08256467685941
2021-03-01,5,arima_fun,40.89316231304606
2021-03-01,5,arima101_010_fun,45.00000012087826
2021-03-01,5,ets_fun,42.33930424900669
2021-03-01,5,tbats_fun,34.201953937405335
