date,h,model_fun,point_forecast
2019-10-01,6,arima_fun,105.54998668750453
2019-10-01,6,arima101_010_fun,105.79999904760847
2019-10-01,6,ets_fun,105.56151503577857
2019-10-01,6,tbats_fun,104.66541770744506
2019-05-01,1,arima_fun,99.18767045803712
2019-05-01,1,arima101_010_fun,100.09251949609695
2019-05-01,1,ets_fun,99.5915066302742
2019-05-01,1,tbats_fun,98.0675448919298
2019-06-01,2,arima_fun,100.72236433056446
2019-06-01,2,arima101_010_fun,99.71786712681245
2019-06-01,2,ets_fun,101.93322904574302
2019-06-01,2,tbats_fun,102.2766215121057
2019-07-01,3,arima_fun,99.4824683307984
2019-07-01,3,arima101_010_fun,99.69520717421
2019-07-01,3,ets_fun,100.19290106244995
2019-07-01,3,tbats_fun,100.26270716231744
2019-08-01,4,arima_fun,102.62404823852525
2019-08-01,4,arima101_010_fun,102.69972031686994
2019-08-01,4,ets_fun,101.10540780582453
2019-08-01,4,tbats_fun,100.8423030594166
2019-09-01,5,arima_fun,102.77164277644033
2019-09-01,5,arima101_010_fun,102.49998367922043
2019-09-01,5,ets_fun,103.16044294459195
2019-09-01,5,tbats_fun,103.83462455605283
