date,h,model_fun,point_forecast
2021-09-01,6,arima_fun,101.3
2021-09-01,6,arima101_010_fun,101.12786442999781
2021-09-01,6,ets_fun,100.72305758317506
2021-09-01,6,tbats_fun,101.77434236637612
2021-04-01,1,arima_fun,91.1
2021-04-01,1,arima101_010_fun,90.48971874319108
2021-04-01,1,ets_fun,94.80797111144211
2021-04-01,1,tbats_fun,92.59988227604794
2021-05-01,2,arima_fun,94.2
2021-05-01,2,arima101_010_fun,93.7261966250184
2021-05-01,2,ets_fun,98.85673488646934
2021-05-01,2,tbats_fun,100.4537562455754
2021-06-01,3,arima_fun,103.1
2021-06-01,3,arima101_010_fun,102.73215380508688
2021-06-01,3,ets_fun,101.99567397300092
2021-06-01,3,tbats_fun,100.29566630942404
2021-07-01,4,arima_fun,103.5
2021-07-01,4,arima101_010_fun,103.21441566215667
2021-07-01,4,ets_fun,101.24962351192156
2021-07-01,4,tbats_fun,102.83707437959683
2021-08-01,5,arima_fun,103.5
2021-08-01,5,arima101_010_fun,103.27828120788179
2021-08-01,5,ets_fun,102.14393472999478
2021-08-01,5,tbats_fun,100.60517769057931
