date,h,model_fun,point_forecast
2021-10-01,6,arima_fun,100.42887788135783
2021-10-01,6,arima101_101_fun,100.42407056741743
2021-10-01,6,ets_fun,100.52104728992397
2021-10-01,6,tbats_fun,100.37159940966525
2021-05-01,1,arima_fun,100.45354446113733
2021-05-01,1,arima101_101_fun,100.4692556992003
2021-05-01,1,ets_fun,100.55102410458638
2021-05-01,1,tbats_fun,100.24817830388275
2021-06-01,2,arima_fun,100.35751784623545
2021-06-01,2,arima101_101_fun,100.41424669391019
2021-06-01,2,ets_fun,100.48628976422175
2021-06-01,2,tbats_fun,100.42976669095766
2021-07-01,3,arima_fun,100.43128099076785
2021-07-01,3,arima101_101_fun,100.44267125215964
2021-07-01,3,ets_fun,100.5928066236336
2021-07-01,3,tbats_fun,100.33387942715378
2021-08-01,4,arima_fun,100.22134033486178
2021-08-01,4,arima101_101_fun,100.10558791141267
2021-08-01,4,ets_fun,100.10940355592676
2021-08-01,4,tbats_fun,99.93032596306531
2021-09-01,5,arima_fun,100.23749142091299
2021-09-01,5,arima101_101_fun,100.20857379131854
2021-09-01,5,ets_fun,100.30335980682871
2021-09-01,5,tbats_fun,100.03471654300107
