date,h,model_fun,point_forecast
2020-02-01,6,arima_fun,100.41671466065733
2020-02-01,6,arima101_101_fun,100.6058816075126
2020-02-01,6,ets_fun,100.35286767763863
2020-02-01,6,tbats_fun,100.47788177741296
2019-09-01,1,arima_fun,99.94249541069
2019-09-01,1,arima101_101_fun,100.05438038321778
2019-09-01,1,ets_fun,99.99356355035684
2019-09-01,1,tbats_fun,100.05619346511857
2019-10-01,2,arima_fun,100.192482246208
2019-10-01,2,arima101_101_fun,100.31654657909729
2019-10-01,2,ets_fun,100.1532680446226
2019-10-01,2,tbats_fun,100.266350675689
2019-11-01,3,arima_fun,100.33148963920249
2019-11-01,3,arima101_101_fun,100.43129908814416
2019-11-01,3,ets_fun,100.29820344524626
2019-11-01,3,tbats_fun,100.31201225836092
2019-12-01,4,arima_fun,100.52597220049518
2019-12-01,4,arima101_101_fun,100.68068549626662
2019-12-01,4,ets_fun,100.56324087662023
2019-12-01,4,tbats_fun,100.61098701593816
2020-01-01,5,arima_fun,100.56761460355652
2020-01-01,5,arima101_101_fun,100.93745942697026
2020-01-01,5,ets_fun,100.82822003425451
2020-01-01,5,tbats_fun,100.84806229558995
