date,h,model_fun,point_forecast
2021-12-01,6,arima_fun,100.6441741818888
2021-12-01,6,arima101_101_fun,100.69287876511586
2021-12-01,6,ets_fun,100.97983514602709
2021-12-01,6,tbats_fun,100.6649051034588
2021-07-01,1,arima_fun,100.60106540508797
2021-07-01,1,arima101_101_fun,100.63319813925514
2021-07-01,1,ets_fun,100.77172384225956
2021-07-01,1,tbats_fun,100.4496410440402
2021-08-01,2,arima_fun,100.26902640005316
2021-08-01,2,arima101_101_fun,100.21487864887177
2021-08-01,2,ets_fun,100.24551628769717
2021-08-01,2,tbats_fun,99.9968746171846
2021-09-01,3,arima_fun,100.29351335234774
2021-09-01,3,arima101_101_fun,100.2913528087076
2021-09-01,3,ets_fun,100.41569564232617
2021-09-01,3,tbats_fun,100.07579040822576
2021-10-01,4,arima_fun,100.48860208079162
2021-10-01,4,arima101_101_fun,100.47759940605069
2021-10-01,4,ets_fun,100.62266584586028
2021-10-01,4,tbats_fun,100.38348252461124
2021-11-01,5,arima_fun,100.59475870244106
2021-11-01,5,arima101_101_fun,100.55643936559778
2021-11-01,5,ets_fun,100.7261935616785
2021-11-01,5,tbats_fun,100.42272768853425
