date,h,model_fun,point_forecast
2021-11-01,6,arima_fun,99.77315062346457
2021-11-01,6,arima101_010_fun,101.1
2021-11-01,6,ets_fun,99.95787968977022
2021-11-01,6,tbats_fun,100.77588485037353
2021-06-01,1,arima_fun,101.85822241087688
2021-06-01,1,arima101_010_fun,103.12217710548344
2021-06-01,1,ets_fun,102.01398668993535
2021-06-01,1,tbats_fun,100.55283743766935
2021-07-01,2,arima_fun,101.56977347957759
2021-07-01,2,arima101_010_fun,103.50005583490997
2021-07-01,2,ets_fun,101.4694140885566
2021-07-01,2,tbats_fun,101.90432798456106
2021-08-01,3,arima_fun,102.29202328441383
2021-08-01,3,arima101_010_fun,103.50000014057457
2021-08-01,3,ets_fun,102.09184831061104
2021-08-01,3,tbats_fun,101.52213731562944
2021-09-01,4,arima_fun,100.7746802680009
2021-09-01,4,arima101_010_fun,101.30000000035392
2021-09-01,4,ets_fun,100.86114891828765
2021-09-01,4,tbats_fun,101.74806656305088
2021-10-01,5,arima_fun,105.43115520659289
2021-10-01,5,arima101_010_fun,104.4000000000009
2021-10-01,5,ets_fun,105.63993044310152
2021-10-01,5,tbats_fun,104.40647645235663
