date,h,model_fun,point_forecast
2019-08-01,6,arima_fun,102.54872588413774
2019-08-01,6,arima101_010_fun,102.69809518209773
2019-08-01,6,ets_fun,101.21392597330991
2019-08-01,6,tbats_fun,100.84084195699846
2019-03-01,1,arima_fun,111.70985797331879
2019-03-01,1,arima101_010_fun,112.48029176345017
2019-03-01,1,ets_fun,111.97490867700328
2019-03-01,1,tbats_fun,112.0242805764527
2019-04-01,2,arima_fun,96.53544605496192
2019-04-01,2,arima101_010_fun,96.63276658997147
2019-04-01,2,ets_fun,96.51488465016904
2019-04-01,2,tbats_fun,96.13202765340328
2019-05-01,3,arima_fun,100.96735684225824
2019-05-01,3,arima101_010_fun,101.4223517931041
2019-05-01,3,ets_fun,99.52440156259613
2019-05-01,3,tbats_fun,100.05525142794451
2019-06-01,4,arima_fun,100.84908160342036
2019-06-01,4,arima101_010_fun,99.77743828500523
2019-06-01,4,ets_fun,101.92740493366698
2019-06-01,4,tbats_fun,101.1279268208126
2019-07-01,5,arima_fun,99.5130335340508
2019-07-01,5,arima101_010_fun,99.69344439486945
2019-07-01,5,ets_fun,100.46689243597437
2019-07-01,5,tbats_fun,100.68609244976098
