date,h,model_fun,point_forecast
2021-08-01,6,arima_fun,103.5
2021-08-01,6,arima101_010_fun,103.69662276482079
2021-08-01,6,ets_fun,102.25687316978058
2021-08-01,6,tbats_fun,102.986260047574
2021-03-01,1,arima_fun,107.4
2021-03-01,1,arima101_010_fun,107.97580557108859
2021-03-01,1,ets_fun,110.09975070254715
2021-03-01,1,tbats_fun,107.87020591052226
2021-04-01,2,arima_fun,91.1
2021-04-01,2,arima101_010_fun,91.56445907158647
2021-04-01,2,ets_fun,94.77146233961288
2021-04-01,2,tbats_fun,96.69631939889227
2021-05-01,3,arima_fun,94.2
2021-05-01,3,arima101_010_fun,94.57464422022025
2021-05-01,3,ets_fun,99.05755211827743
2021-05-01,3,tbats_fun,97.29003100168704
2021-06-01,4,arima_fun,103.1
2021-06-01,4,arima101_010_fun,103.40219733089725
2021-06-01,4,ets_fun,101.8349387777798
2021-06-01,4,tbats_fun,103.18158018874318
2021-07-01,5,arima_fun,103.5
2021-07-01,5,arima101_010_fun,103.74375987102573
2021-07-01,5,ets_fun,101.44976288502835
2021-07-01,5,tbats_fun,100.20053069595777
