h,model_fun,mae
1,arima_fun,0.005125275899344841
1,tbats_fun,0.005660517653095679
1,ets_fun,0.006216596419768348
1,arima11_fun,0.008065069440949106
2,arima_fun,0.009532691277004401
2,tbats_fun,0.009713914457870568
2,ets_fun,0.01067819981649548
2,arima11_fun,0.013849153443713612
3,tbats_fun,0.0074635279204554065
3,ets_fun,0.00833139289179332
3,arima_fun,0.008443919399212877
3,arima11_fun,0.010635246717520312
