date,h,model_fun,point_forecast
2020-06-01,6,arima_fun,101.30619331394529
2020-06-01,6,arima101_010_fun,102.26211946054346
2020-06-01,6,ets_fun,101.58254156224825
2020-06-01,6,tbats_fun,101.3687774556258
2020-01-01,1,arima_fun,83.68213988181421
2020-01-01,1,arima101_010_fun,82.51301165509044
2020-01-01,1,ets_fun,83.94965027326757
2020-01-01,1,tbats_fun,83.43599278199378
2020-02-01,2,arima_fun,97.40837236506536
2020-02-01,2,arima101_010_fun,97.72482007414557
2020-02-01,2,ets_fun,97.33302411131007
2020-02-01,2,tbats_fun,97.99904062121125
2020-03-01,3,arima_fun,109.92881401178101
2020-03-01,3,arima101_010_fun,109.23729962562786
2020-03-01,3,ets_fun,110.5691051007526
2020-03-01,3,tbats_fun,110.67048968694137
2020-04-01,4,arima_fun,96.81131043241943
2020-04-01,4,arima101_010_fun,97.76244874217413
2020-04-01,4,ets_fun,95.38167851185472
2020-04-01,4,tbats_fun,95.74689590880986
2020-05-01,5,arima_fun,99.38932203619635
2020-05-01,5,arima101_010_fun,97.39954489445617
2020-05-01,5,ets_fun,99.83276555540556
2020-05-01,5,tbats_fun,100.18400410286826
