date,h,model_fun,point_forecast
2020-09-01,6,arima_fun,100.3471850642827
2020-09-01,6,arima101_101_fun,100.30848633439773
2020-09-01,6,ets_fun,100.15032025855253
2020-09-01,6,tbats_fun,99.93847645143961
2020-04-01,1,arima_fun,100.58626778342592
2020-04-01,1,arima101_101_fun,100.52746940709594
2020-04-01,1,ets_fun,100.44817059631629
2020-04-01,1,tbats_fun,100.53866124589244
2020-05-01,2,arima_fun,100.54955913301403
2020-05-01,2,arima101_101_fun,100.53586933944229
2020-05-01,2,ets_fun,100.49295509204799
2020-05-01,2,tbats_fun,100.24147349943597
2020-06-01,3,arima_fun,100.46521537763115
2020-06-01,3,arima101_101_fun,100.49014736273128
2020-06-01,3,ets_fun,100.46915608341106
2020-06-01,3,tbats_fun,100.28099546057435
2020-07-01,4,arima_fun,100.43492385466804
2020-07-01,4,arima101_101_fun,100.55809122489097
2020-07-01,4,ets_fun,100.49759435466879
2020-07-01,4,tbats_fun,100.23701075080538
2020-08-01,5,arima_fun,100.27452488905469
2020-08-01,5,arima101_101_fun,100.11999366183889
2020-08-01,5,ets_fun,99.91575872792404
2020-08-01,5,tbats_fun,99.81368454266241
