date,h,model_fun,point_forecast
2020-08-01,6,arima_fun,102.34168950545383
2020-08-01,6,arima101_010_fun,102.22109391305166
2020-08-01,6,ets_fun,101.94214032198701
2020-08-01,6,tbats_fun,101.55077565460631
2020-03-01,1,arima_fun,108.58088185382158
2020-03-01,1,arima101_010_fun,108.52730948491303
2020-03-01,1,ets_fun,110.68644469531426
2020-03-01,1,tbats_fun,110.01084587142718
2020-04-01,2,arima_fun,97.71935856046298
2020-04-01,2,arima101_010_fun,98.24121578867206
2020-04-01,2,ets_fun,95.612404458305
2020-04-01,2,tbats_fun,96.1483034755242
2020-05-01,3,arima_fun,98.7922790124745
2020-05-01,3,arima101_010_fun,97.07729855358404
2020-05-01,3,ets_fun,99.71399551139113
2020-05-01,3,tbats_fun,99.87045149142365
2020-06-01,4,arima_fun,101.71469430067982
2020-06-01,4,arima101_010_fun,102.47865270312849
2020-06-01,4,ets_fun,101.65434360452751
2020-06-01,4,tbats_fun,101.54359775333695
2020-07-01,5,arima_fun,101.0680298818635
2020-07-01,5,arima101_010_fun,101.7163069239077
2020-07-01,5,ets_fun,100.66500693208162
2020-07-01,5,tbats_fun,101.41982657022602
