date,h,model_fun,point_forecast
2021-06-01,6,arima_fun,103.1
2021-06-01,6,arima101_010_fun,103.10000045673226
2021-06-01,6,ets_fun,101.75510453468493
2021-06-01,6,tbats_fun,102.21140967438465
2021-01-01,1,arima_fun,82.6
2021-01-01,1,arima101_010_fun,82.06568865561745
2021-01-01,1,ets_fun,83.90566645827775
2021-01-01,1,tbats_fun,84.19844954619168
2021-02-01,2,arima_fun,100.4
2021-02-01,2,arima101_010_fun,100.43267140837942
2021-02-01,2,ets_fun,97.72002058750306
2021-02-01,2,tbats_fun,97.54168868674117
2021-03-01,3,arima_fun,107.4
2021-03-01,3,arima101_010_fun,107.39800224918166
2021-03-01,3,ets_fun,110.18413957411806
2021-03-01,3,tbats_fun,108.15577033228985
2021-04-01,4,arima_fun,91.1
2021-04-01,4,arima101_010_fun,91.10012215599296
2021-04-01,4,ets_fun,94.92191555582131
2021-04-01,4,tbats_fun,94.63779405367083
2021-05-01,5,arima_fun,94.2
2021-05-01,5,arima101_010_fun,94.19999253055663
2021-05-01,5,ets_fun,98.77744458420969
2021-05-01,5,tbats_fun,98.62658392592404
