date,h,model_fun,point_forecast
2021-07-01,6,arima_fun,100.42647007089208
2021-07-01,6,arima101_101_fun,100.41762187621048
2021-07-01,6,ets_fun,100.10095291779461
2021-07-01,6,tbats_fun,100.2893236011486
2021-02-01,1,arima_fun,100.4230983577444
2021-02-01,1,arima101_101_fun,100.36802831941502
2021-02-01,1,ets_fun,100.29657803242554
2021-02-01,1,tbats_fun,100.28068617140762
2021-03-01,2,arima_fun,100.47137519059949
2021-03-01,2,arima101_101_fun,100.3917695505549
2021-03-01,2,ets_fun,100.17441928313988
2021-03-01,2,tbats_fun,100.2023155089232
2021-04-01,3,arima_fun,100.5804944410942
2021-04-01,3,arima101_101_fun,100.44454420165864
2021-04-01,3,ets_fun,100.11326760528067
2021-04-01,3,tbats_fun,100.32000127780337
2021-05-01,4,arima_fun,100.4703754466713
2021-05-01,4,arima101_101_fun,100.38867956941678
2021-05-01,4,ets_fun,100.0801976250583
2021-05-01,4,tbats_fun,100.208628257079
2021-06-01,5,arima_fun,100.35987708613752
2021-06-01,5,arima101_101_fun,100.36452911478894
2021-06-01,5,ets_fun,99.97176121665123
2021-06-01,5,tbats_fun,100.33122554182631
