date,h,model_fun,point_forecast
2021-01-01,6,arima_fun,100.63518680107951
2021-01-01,6,arima101_101_fun,100.84538777105364
2021-01-01,6,ets_fun,100.81767236381141
2021-01-01,6,tbats_fun,100.82809797875835
2020-08-01,1,arima_fun,100.21138283962287
2020-08-01,1,arima101_101_fun,99.99563588075661
2020-08-01,1,ets_fun,99.77760171078484
2020-08-01,1,tbats_fun,100.03445335456257
2020-09-01,2,arima_fun,100.2716375986404
2020-09-01,2,arima101_101_fun,100.20690267644476
2020-09-01,2,ets_fun,99.99379943719222
2020-09-01,2,tbats_fun,100.09541780217879
2020-10-01,3,arima_fun,100.38705951680735
2020-10-01,3,arima101_101_fun,100.40123897855241
2020-10-01,3,ets_fun,100.15018875474863
2020-10-01,3,tbats_fun,100.38098128612707
2020-11-01,4,arima_fun,100.46182105482913
2020-11-01,4,arima101_101_fun,100.47844539294856
2020-11-01,4,ets_fun,100.2336862605133
2020-11-01,4,tbats_fun,100.34810493499015
2020-12-01,5,arima_fun,100.57739821899605
2020-12-01,5,arima101_101_fun,100.6642296979619
2020-12-01,5,ets_fun,100.4909946274638
2020-12-01,5,tbats_fun,100.62393874270236
