date,h,model_fun,point_forecast
2019-01-01,3,arima_fun,21755.205589935074
2019-01-01,3,ets_fun,20225.209667408366
2019-01-01,3,tbats_fun,19725.324296686962
2018-07-01,1,arima_fun,21755.205589935074
2018-07-01,1,ets_fun,22983.165427005726
2018-07-01,1,tbats_fun,22782.879795739722
2018-10-01,2,arima_fun,21755.205589935074
2018-10-01,2,ets_fun,24021.084052805032
2018-10-01,2,tbats_fun,23932.122422621425
