date,h,model_fun,point_forecast
2021-02-01,6,arima_fun,100.15790978959537
2021-02-01,6,arima101_101_fun,100.5599901060954
2021-02-01,6,ets_fun,100.74611753094226
2021-02-01,6,tbats_fun,100.42875882737165
2020-09-01,1,arima_fun,99.97088092808313
2020-09-01,1,arima101_101_fun,100.17810307171318
2020-09-01,1,ets_fun,100.16673209299441
2020-09-01,1,tbats_fun,100.01435968173308
2020-10-01,2,arima_fun,100.0886830317295
2020-10-01,2,arima101_101_fun,100.38446840166148
2020-10-01,2,ets_fun,100.38100859897254
2020-10-01,2,tbats_fun,100.25301716402103
2020-11-01,3,arima_fun,100.16476146384524
2020-11-01,3,arima101_101_fun,100.46842075292146
2020-11-01,3,ets_fun,100.46610627594691
2020-11-01,3,tbats_fun,100.32292184528949
2020-12-01,4,arima_fun,100.28147207692813
2020-12-01,4,arima101_101_fun,100.66209014248359
2020-12-01,4,ets_fun,100.793751453903
2020-12-01,4,tbats_fun,100.58705373542807
2021-01-01,5,arima_fun,100.33982738346957
2021-01-01,5,arima101_101_fun,100.8522694657248
2021-01-01,5,ets_fun,101.08909052498764
2021-01-01,5,tbats_fun,100.78678010697239
