date,h,model_fun,point_forecast
2021-01-01,6,arima_fun,82.7
2021-01-01,6,arima101_010_fun,82.74692193551994
2021-01-01,6,ets_fun,83.38960400112057
2021-01-01,6,tbats_fun,83.36411592579242
2020-08-01,1,arima_fun,102.1
2020-08-01,1,arima101_010_fun,101.93092838988034
2020-08-01,1,ets_fun,102.25442283807112
2020-08-01,1,tbats_fun,101.98353619816079
2020-09-01,2,arima_fun,100.8
2020-09-01,2,arima101_010_fun,100.93083734857652
2020-09-01,2,ets_fun,100.5396124686424
2020-09-01,2,tbats_fun,100.25903491867439
2020-10-01,3,arima_fun,106.2
2020-10-01,3,arima101_010_fun,106.09875052487867
2020-10-01,3,ets_fun,105.55326072864217
2020-10-01,3,tbats_fun,105.61771730012185
2020-11-01,4,arima_fun,97.3
2020-11-01,4,arima101_010_fun,97.3783526747055
2020-11-01,4,ets_fun,99.7187601125448
2020-11-01,4,tbats_fun,99.371461760566
2020-12-01,5,arima_fun,109
2020-12-01,5,arima101_010_fun,108.93936618806025
2020-12-01,5,ets_fun,107.26119157624515
2020-12-01,5,tbats_fun,107.35226392578198
