date,h,model_fun,point_forecast
2021-05-01,6,arima_fun,94.2
2021-05-01,6,arima101_010_fun,94.34126150271233
2021-05-01,6,ets_fun,98.80738334910176
2021-05-01,6,tbats_fun,99.54722428418576
2020-12-01,1,arima_fun,109.1
2020-12-01,1,arima101_010_fun,108.38601690271518
2020-12-01,1,ets_fun,107.6567081305461
2020-12-01,1,tbats_fun,106.09174970548678
2021-01-01,2,arima_fun,82.8
2021-01-01,2,arima101_010_fun,83.31636299219146
2021-01-01,2,ets_fun,83.94698829921953
2021-01-01,2,tbats_fun,84.72939015063761
2021-02-01,3,arima_fun,100.3
2021-02-01,3,arima101_010_fun,99.92655875087395
2021-02-01,3,ets_fun,97.56742268989557
2021-02-01,3,tbats_fun,96.92204494702017
2021-03-01,4,arima_fun,107.4
2021-03-01,4,arima101_010_fun,107.6700781594687
2021-03-01,4,ets_fun,110.30893888094276
2021-03-01,4,tbats_fun,110.86947526632079
2021-04-01,5,arima_fun,91
2021-04-01,5,arima101_010_fun,90.8046755349263
2021-04-01,5,ets_fun,94.80157882625375
2021-04-01,5,tbats_fun,93.59567802233181
