date,h,model_fun,point_forecast
2020-10-01,4,arima_fun,0.015155402118797697
2020-10-01,4,arima101_101_fun,0.017696452229215044
2020-10-01,4,ets_fun,0.021090174145538883
2020-10-01,4,tbats_fun,0.014224497930973395
2020-01-01,1,arima_fun,0.019442859497277247
2020-01-01,1,arima101_101_fun,0.025650217689927108
2020-01-01,1,ets_fun,0.021090174145538883
2020-01-01,1,tbats_fun,0.018617448197598845
2020-04-01,2,arima_fun,0.017893525361457382
2020-04-01,2,arima101_101_fun,0.021466360093186546
2020-04-01,2,ets_fun,0.021090174145538883
2020-04-01,2,tbats_fun,0.016819214094421886
2020-07-01,3,arima_fun,0.01646765229702739
2020-07-01,3,arima101_101_fun,0.01830410254604676
2020-07-01,3,ets_fun,0.021090174145538883
2020-07-01,3,tbats_fun,0.015378604972793782
