date,h,model_fun,point_forecast
2020-03-01,6,arima_fun,99.76
2020-03-01,6,arima101_101_fun,100.48197652453894
2020-03-01,6,ets_fun,99.8541148842466
2020-03-01,6,tbats_fun,100.30791427360894
2019-10-01,1,arima_fun,99.76
2019-10-01,1,arima101_101_fun,100.14097111720885
2019-10-01,1,ets_fun,99.8541148842466
2019-10-01,1,tbats_fun,99.975650916226
2019-11-01,2,arima_fun,99.76
2019-11-01,2,arima101_101_fun,100.37437758909559
2019-11-01,2,ets_fun,99.8541148842466
2019-11-01,2,tbats_fun,100.07449174872002
2019-12-01,3,arima_fun,99.76
2019-12-01,3,arima101_101_fun,100.456753054799
2019-12-01,3,ets_fun,99.8541148842466
2019-12-01,3,tbats_fun,100.1535644169794
2020-01-01,4,arima_fun,99.76
2020-01-01,4,arima101_101_fun,100.49800241692532
2020-01-01,4,ets_fun,99.8541148842466
2020-01-01,4,tbats_fun,100.21682255339825
2020-02-01,5,arima_fun,99.76
2020-02-01,5,arima101_101_fun,100.43871313035885
2020-02-01,5,ets_fun,99.8541148842466
2020-02-01,5,tbats_fun,100.26742906398238
