date,h,model_fun,point_forecast
2020-08-01,6,arima_fun,100.10566637911103
2020-08-01,6,arima101_101_fun,100.09034436997258
2020-08-01,6,ets_fun,99.66554556419182
2020-08-01,6,tbats_fun,99.79922817275873
2020-03-01,1,arima_fun,100.34377405866552
2020-03-01,1,arima101_101_fun,100.38752182645412
2020-03-01,1,ets_fun,100.19442345655196
2020-03-01,1,tbats_fun,100.32498492254028
2020-04-01,2,arima_fun,100.34601977286276
2020-04-01,2,arima101_101_fun,100.3673007231839
2020-04-01,2,ets_fun,100.06332115363308
2020-04-01,2,tbats_fun,100.33058360886763
2020-05-01,3,arima_fun,100.33713894609492
2020-05-01,3,arima101_101_fun,100.43037444127786
2020-05-01,3,ets_fun,100.14192513900501
2020-05-01,3,tbats_fun,100.14192305969907
2020-06-01,4,arima_fun,100.29697869950705
2020-06-01,4,arima101_101_fun,100.42052163004345
2020-06-01,4,ets_fun,100.13877952425128
2020-06-01,4,tbats_fun,100.2870273465031
2020-07-01,5,arima_fun,100.2756107767231
2020-07-01,5,arima101_101_fun,100.51077101171089
2020-07-01,5,ets_fun,100.21448409649946
2020-07-01,5,tbats_fun,100.20014962485838
