date,h,model_fun,point_forecast
2019-12-01,6,arima_fun,100.57682264784168
2019-12-01,6,arima101_101_fun,100.71228327903813
2019-12-01,6,ets_fun,100.54310402646772
2019-12-01,6,tbats_fun,100.5807562086831
2019-07-01,1,arima_fun,99.87241014413303
2019-07-01,1,arima101_101_fun,100.15888338384964
2019-07-01,1,ets_fun,100.10690041556327
2019-07-01,1,tbats_fun,99.98825847737929
2019-08-01,2,arima_fun,99.80786085942177
2019-08-01,2,arima101_101_fun,99.87896374521908
2019-08-01,2,ets_fun,99.52773688118609
2019-08-01,2,tbats_fun,99.64408026979653
2019-09-01,3,arima_fun,100.09755679657148
2019-09-01,3,arima101_101_fun,100.18040301159468
2019-09-01,3,ets_fun,99.79088630972807
2019-09-01,3,tbats_fun,99.99080421337793
2019-10-01,4,arima_fun,100.33472441786668
2019-10-01,4,arima101_101_fun,100.39757609549527
2019-10-01,4,ets_fun,100.02980495434133
2019-10-01,4,tbats_fun,100.28394084873703
2019-11-01,5,arima_fun,100.42572802015205
2019-11-01,5,arima101_101_fun,100.48416901422637
2019-11-01,5,ets_fun,100.20668541526834
2019-11-01,5,tbats_fun,100.27688781744993
