date,h,model_fun,point_forecast
2021-11-01,6,arima_fun,100.60299088621973
2021-11-01,6,arima101_101_fun,100.55336448047416
2021-11-01,6,ets_fun,100.78054429323576
2021-11-01,6,tbats_fun,100.45010512695346
2021-06-01,1,arima_fun,100.7225213287992
2021-06-01,1,arima101_101_fun,100.67439612848409
2021-06-01,1,ets_fun,100.66967505435154
2021-06-01,1,tbats_fun,100.84721486530742
2021-07-01,2,arima_fun,100.63491590770347
2021-07-01,2,arima101_101_fun,100.61692864971721
2021-07-01,2,ets_fun,100.79655496260352
2021-07-01,2,tbats_fun,100.61409715735903
2021-08-01,3,arima_fun,100.28926516633247
2021-08-01,3,arima101_101_fun,100.20626897457221
2021-08-01,3,ets_fun,100.24936368091471
2021-08-01,3,tbats_fun,100.1288775468667
2021-09-01,4,arima_fun,100.30173710254867
2021-09-01,4,arima101_101_fun,100.28465026587101
2021-09-01,4,ets_fun,100.40494066766084
2021-09-01,4,tbats_fun,100.14246276594379
2021-10-01,5,arima_fun,100.49682156378307
2021-10-01,5,arima101_101_fun,100.47293172400427
2021-10-01,5,ets_fun,100.65254965738549
2021-10-01,5,tbats_fun,100.43883163871467
