date,h,model_fun,point_forecast
2021-10-01,6,arima_fun,105.40604375357167
2021-10-01,6,arima101_010_fun,103.92930391689372
2021-10-01,6,ets_fun,105.4813535659315
2021-10-01,6,tbats_fun,103.98449602976054
2021-05-01,1,arima_fun,97.53065943485247
2021-05-01,1,arima101_010_fun,92.78908166032383
2021-05-01,1,ets_fun,98.84644369798619
2021-05-01,1,tbats_fun,99.1860351693519
2021-06-01,2,arima_fun,102.02759524828322
2021-06-01,2,arima101_010_fun,101.96720944373966
2021-06-01,2,ets_fun,101.76516114055268
2021-06-01,2,tbats_fun,100.98883743913655
2021-07-01,3,arima_fun,101.77586650475047
2021-07-01,3,arima101_010_fun,102.59051118816197
2021-07-01,3,ets_fun,101.31452534421409
2021-07-01,3,tbats_fun,102.46202402155593
2021-08-01,4,arima_fun,102.398439810361
2021-08-01,4,arima101_010_fun,102.76979449617828
2021-08-01,4,ets_fun,102.37263488934305
2021-08-01,4,tbats_fun,100.81648091506672
2021-09-01,5,arima_fun,100.80178087437258
2021-09-01,5,arima101_010_fun,100.7137365178424
2021-09-01,5,ets_fun,100.75134840686108
2021-09-01,5,tbats_fun,101.69843872910542
