date,h,model_fun,point_forecast
2020-03-01,6,arima_fun,111.58475167247408
2020-03-01,6,arima101_010_fun,110.30000000001098
2020-03-01,6,ets_fun,111.83485354616641
2020-03-01,6,tbats_fun,113.17743084950602
2019-10-01,1,arima_fun,105.55293102277325
2019-10-01,1,arima101_010_fun,105.64214384985323
2019-10-01,1,ets_fun,105.61357614001902
2019-10-01,1,tbats_fun,105.28409534135588
2019-11-01,2,arima_fun,100.71263646143275
2019-11-01,2,arima101_010_fun,99.8014682013132
2019-11-01,2,ets_fun,101.2753504046641
2019-11-01,2,tbats_fun,102.24935387114485
2019-12-01,3,arima_fun,107.48875674129994
2019-12-01,3,arima101_010_fun,106.99998634443388
2019-12-01,3,ets_fun,108.43609778871395
2019-12-01,3,tbats_fun,107.6026859741861
2020-01-01,4,arima_fun,78.03984160559763
2020-01-01,4,arima101_010_fun,78.5000001270088
2020-01-01,4,ets_fun,77.48513894100182
2020-01-01,4,tbats_fun,78.52442311971049
2020-02-01,5,arima_fun,99.32867832000892
2020-02-01,5,arima101_010_fun,100.39999999881871
2020-02-01,5,ets_fun,99.72805391525172
2020-02-01,5,tbats_fun,98.56404639600161
